Date,Time,Address,vbat,temp0,temp1,temp_diff,sht31d_temp,sht31d_humid
2018/8/9,8:57:37,/LOOM/Sap7/data,4.07,30.55,19.27,11.28,20.82,65.20
2018/8/9,9:12:38,/LOOM/Sap7/data,4.06,30.45,19.11,11.34,21.39,64.32
2018/8/9,9:27:39,/LOOM/Sap7/data,4.06,30.33,19.11,11.22,21.99,63.45
2018/8/9,9:42:39,/LOOM/Sap7/data,4.06,30.28,19.18,11.11,22.61,62.46
2018/8/9,9:57:40,/LOOM/Sap7/data,4.06,30.40,19.36,11.05,23.06,61.19
2018/8/9,10:12:41,/LOOM/Sap7/data,4.06,30.62,19.70,10.93,23.71,60.47
2018/8/9,10:27:41,/LOOM/Sap7/data,4.06,31.01,20.12,10.89,24.25,58.98
2018/8/9,10:42:41,/LOOM/Sap7/data,4.06,31.40,20.58,10.83,24.67,58.67
2018/8/9,10:57:42,/LOOM/Sap7/data,4.05,31.80,20.96,10.84,25.23,57.69
2018/8/9,11:12:42,/LOOM/Sap7/data,4.06,32.10,21.27,10.82,25.86,56.72
2018/8/9,11:27:42,/LOOM/Sap7/data,4.05,32.27,21.46,10.81,26.36,55.49
2018/8/9,11:42:42,/LOOM/Sap7/data,4.05,32.45,21.64,10.81,27.02,56.32
2018/8/9,11:57:41,/LOOM/Sap7/data,4.05,32.55,21.73,10.82,27.71,54.82
2018/8/9,12:12:41,/LOOM/Sap7/data,4.05,32.65,21.84,10.81,28.17,53.31
2018/8/9,12:27:40,/LOOM/Sap7/data,4.05,32.70,21.93,10.77,28.71,51.78
2018/8/9,12:42:40,/LOOM/Sap7/data,4.05,32.77,21.95,10.82,29.06,51.17
2018/8/9,12:57:39,/LOOM/Sap7/data,4.04,32.87,22.02,10.85,29.56,49.48
2018/8/9,13:12:38,/LOOM/Sap7/data,4.05,32.95,22.13,10.81,30.25,49.61
2018/8/9,13:27:37,/LOOM/Sap7/data,4.04,33.00,22.20,10.80,30.87,48.70
2018/8/9,13:42:36,/LOOM/Sap7/data,4.04,33.15,22.29,10.86,31.19,46.43
2018/8/9,13:57:35,/LOOM/Sap7/data,4.04,33.25,22.41,10.84,31.50,46.33
2018/8/9,14:12:34,/LOOM/Sap7/data,4.04,33.38,22.52,10.86,31.83,44.71
2018/8/9,14:27:33,/LOOM/Sap7/data,4.04,33.50,22.65,10.85,32.26,46.06
2018/8/9,14:42:31,/LOOM/Sap7/data,4.03,33.63,22.79,10.84,32.67,46.09
2018/8/9,14:57:30,/LOOM/Sap7/data,4.04,33.73,22.95,10.78,33.37,43.96
2018/8/9,15:12:28,/LOOM/Sap7/data,4.03,33.94,23.11,10.83,33.99,43.43
2018/8/9,15:27:27,/LOOM/Sap7/data,4.03,34.09,23.24,10.85,34.52,42.17
2018/8/9,15:42:25,/LOOM/Sap7/data,4.03,34.25,23.43,10.82,34.96,41.24
2018/8/9,15:57:23,/LOOM/Sap7/data,4.03,34.40,23.56,10.84,35.26,40.83
2018/8/9,16:12:21,/LOOM/Sap7/data,4.03,34.53,23.70,10.83,35.45,40.24
2018/8/9,16:27:19,/LOOM/Sap7/data,4.03,34.66,23.86,10.80,35.45,37.34
2018/8/9,16:42:17,/LOOM/Sap7/data,4.03,34.84,23.99,10.85,36.26,36.83
2018/8/9,16:57:15,/LOOM/Sap7/data,4.03,35.00,24.15,10.84,36.61,35.47
2018/8/9,17:12:13,/LOOM/Sap7/data,4.02,35.16,24.27,10.89,36.98,32.16
2018/8/9,17:27:10,/LOOM/Sap7/data,4.02,35.29,24.38,10.90,37.48,31.35
2018/8/9,17:42:8,/LOOM/Sap7/data,4.02,35.44,24.57,10.88,37.85,33.60
2018/8/9,17:57:6,/LOOM/Sap7/data,4.02,35.55,24.70,10.85,37.79,34.71
2018/8/9,18:12:3,/LOOM/Sap7/data,4.02,35.66,24.91,10.75,38.40,35.34
2018/8/9,18:27:0,/LOOM/Sap7/data,4.03,35.76,24.93,10.83,40.84,32.79
2018/8/9,18:41:57,/LOOM/Sap7/data,4.02,35.71,24.86,10.85,41.37,31.88
2018/8/9,18:56:54,/LOOM/Sap7/data,4.02,35.63,24.75,10.88,37.44,34.42
2018/8/9,19:11:53,/LOOM/Sap7/data,4.01,35.52,24.61,10.91,34.55,37.34
2018/8/9,19:26:51,/LOOM/Sap7/data,4.01,35.39,24.50,10.90,33.03,38.75
2018/8/9,19:41:50,/LOOM/Sap7/data,4.01,35.34,24.47,10.87,32.03,39.63
2018/8/9,19:56:49,/LOOM/Sap7/data,4.00,35.34,24.41,10.93,31.22,40.89
2018/8/9,20:11:48,/LOOM/Sap7/data,4.00,35.31,24.34,10.98,30.44,42.87
2018/8/9,20:26:47,/LOOM/Sap7/data,4.00,35.26,24.27,10.99,29.66,44.17
2018/8/9,20:41:47,/LOOM/Sap7/data,4.00,35.21,24.25,10.96,28.96,45.70
2018/8/9,20:56:47,/LOOM/Sap7/data,4.00,35.18,24.15,11.03,28.40,46.61
2018/8/9,21:11:46,/LOOM/Sap7/data,3.99,35.13,24.09,11.04,27.93,47.11
2018/8/9,21:26:46,/LOOM/Sap7/data,3.99,35.08,23.99,11.08,27.48,47.55
2018/8/9,21:41:46,/LOOM/Sap7/data,3.99,35.00,23.93,11.07,27.14,48.15
2018/8/9,21:56:46,/LOOM/Sap7/data,3.99,34.92,23.86,11.06,26.77,48.66
2018/8/9,22:11:46,/LOOM/Sap7/data,3.99,34.82,23.81,11.00,26.39,49.81
2018/8/9,22:26:46,/LOOM/Sap7/data,3.98,34.79,23.70,11.09,26.15,50.07
2018/8/9,22:41:46,/LOOM/Sap7/data,3.98,34.69,23.68,11.01,25.89,50.62
2018/8/9,22:56:47,/LOOM/Sap7/data,3.98,34.66,23.56,11.10,25.58,51.31
2018/8/9,23:11:47,/LOOM/Sap7/data,3.98,34.58,23.47,11.11,25.31,51.66
2018/8/9,23:26:47,/LOOM/Sap7/data,3.98,34.53,23.43,11.10,25.11,51.42
2018/8/9,23:41:48,/LOOM/Sap7/data,3.98,34.45,23.33,11.12,24.77,52.52
2018/8/9,23:56:48,/LOOM/Sap7/data,3.98,34.40,23.29,11.11,24.25,52.77
2018/8/10,0:11:49,/LOOM/Sap7/data,3.98,34.32,23.18,11.15,23.80,53.81
2018/8/10,0:26:50,/LOOM/Sap7/data,3.97,34.27,23.13,11.14,23.37,54.91
2018/8/10,0:41:51,/LOOM/Sap7/data,3.98,34.19,23.04,11.15,23.00,54.89
2018/8/10,0:56:52,/LOOM/Sap7/data,3.97,34.12,22.95,11.17,22.79,55.52
2018/8/10,1:11:53,/LOOM/Sap7/data,3.97,34.04,22.86,11.18,22.45,56.10
2018/8/10,1:26:54,/LOOM/Sap7/data,3.97,33.91,22.77,11.14,22.14,56.13
2018/8/10,1:41:55,/LOOM/Sap7/data,3.96,33.86,22.63,11.23,21.64,57.60
2018/8/10,1:56:56,/LOOM/Sap7/data,3.96,33.76,22.59,11.17,21.36,59.35
2018/8/10,2:11:57,/LOOM/Sap7/data,3.96,33.71,22.50,11.21,21.05,59.45
2018/8/10,2:26:59,/LOOM/Sap7/data,3.96,33.55,22.38,11.17,20.77,60.39
2018/8/10,2:42:0,/LOOM/Sap7/data,3.96,33.48,22.25,11.23,20.52,60.16
2018/8/10,2:57:2,/LOOM/Sap7/data,3.95,33.38,22.13,11.24,20.41,60.34
2018/8/10,3:12:3,/LOOM/Sap7/data,3.96,33.30,22.11,11.19,20.21,61.23
2018/8/10,3:27:4,/LOOM/Sap7/data,3.95,33.25,22.00,11.25,19.90,61.46
2018/8/10,3:42:6,/LOOM/Sap7/data,3.95,33.15,21.84,11.31,19.68,62.22
2018/8/10,3:57:8,/LOOM/Sap7/data,3.95,33.05,21.79,11.25,19.44,64.06
2018/8/10,4:12:10,/LOOM/Sap7/data,3.95,32.95,21.66,11.29,18.90,65.23
2018/8/10,4:27:11,/LOOM/Sap7/data,3.95,32.85,21.57,11.28,18.94,66.56
2018/8/10,4:42:13,/LOOM/Sap7/data,3.95,32.77,21.48,11.29,18.84,67.44
2018/8/10,4:57:15,/LOOM/Sap7/data,3.94,32.65,21.39,11.26,18.70,67.48
2018/8/10,5:12:16,/LOOM/Sap7/data,3.94,32.60,21.32,11.28,18.64,67.52
2018/8/10,5:27:18,/LOOM/Sap7/data,3.94,32.50,21.18,11.31,18.62,67.15
2018/8/10,5:42:20,/LOOM/Sap7/data,3.94,32.45,21.14,11.31,18.46,67.83
2018/8/10,5:57:22,/LOOM/Sap7/data,3.94,32.35,21.05,11.30,18.33,69.23
2018/8/10,6:12:24,/LOOM/Sap7/data,3.93,32.25,20.94,11.31,18.13,70.17
2018/8/10,6:27:26,/LOOM/Sap7/data,3.93,32.12,20.85,11.28,17.92,72.05
2018/8/10,6:42:28,/LOOM/Sap7/data,3.93,32.02,20.73,11.29,17.78,72.88
2018/8/10,6:57:29,/LOOM/Sap7/data,3.93,31.95,20.62,11.33,17.92,72.66
2018/8/10,7:12:32,/LOOM/Sap7/data,3.93,31.90,20.58,11.32,17.94,73.17
2018/8/10,7:27:33,/LOOM/Sap7/data,3.93,31.80,20.48,11.31,18.21,71.99
2018/8/10,7:42:35,/LOOM/Sap7/data,3.93,31.72,20.42,11.31,18.40,71.54
2018/8/10,7:57:37,/LOOM/Sap7/data,3.93,31.63,20.33,11.30,18.53,71.62
2018/8/10,8:12:39,/LOOM/Sap7/data,3.93,31.53,20.24,11.29,18.70,71.67
2018/8/10,8:27:40,/LOOM/Sap7/data,3.92,31.40,20.06,11.35,19.03,71.03
2018/8/10,8:42:42,/LOOM/Sap7/data,3.92,31.26,19.90,11.36,19.27,70.04
2018/8/10,8:57:44,/LOOM/Sap7/data,3.92,30.94,19.65,11.29,19.62,69.47
2018/8/10,9:12:46,/LOOM/Sap7/data,3.92,30.72,19.45,11.27,20.30,68.06
2018/8/10,9:27:47,/LOOM/Sap7/data,3.92,30.57,19.33,11.24,21.06,66.70
2018/8/10,9:42:48,/LOOM/Sap7/data,3.92,30.55,19.45,11.10,21.80,64.45
